sampleyear,sitecode,speciescode,territoryabundance,territorybiomass,sitetype,sitesize,woodcountbelowbrowse,woodcountabovebrowse
1996,ROIS,WAVI,7,94.30407,terrestrial,9.2,26,0
1996,ROIS,YEWA,18,175.191876,terrestrial,9.2,26,0
2000,ROIS,AMRE,4,33.168068,terrestrial,9.2,38,1
2000,ROIS,AMRO,2,156.18136,terrestrial,9.2,38,1
2000,ROIS,AMWO,1,161.1656,terrestrial,9.2,38,1
2000,ROIS,BAOR,4,136.47664,terrestrial,9.2,38,1
2000,ROIS,BCCH,2,21.52394,terrestrial,9.2,38,1
2000,ROIS,BGGN,1,6.024779,terrestrial,9.2,38,1
2000,ROIS,BHCO,2,92.66916,terrestrial,9.2,38,1
2000,ROIS,BLJA,1,85.45703,terrestrial,9.2,38,1
2000,ROIS,COGR,4,442.228,terrestrial,9.2,38,1
2000,ROIS,COYE,13.5,141.151545,terrestrial,9.2,38,1
2000,ROIS,DOWO,0.5,13.4545,terrestrial,9.2,38,1
2000,ROIS,EAKI,5,197.5225,terrestrial,9.2,38,1
2000,ROIS,EAWP,9,126.9,terrestrial,9.2,38,1
2000,ROIS,EUST,3,231.20313,terrestrial,9.2,38,1
2000,ROIS,GCFL,3,104.11248,terrestrial,9.2,38,1
2000,ROIS,GHOW,0.25,376.25,terrestrial,9.2,38,1
2000,ROIS,GRCA,4,142.7394,terrestrial,9.2,38,1
2000,ROIS,NHWR,13.5,144.087525,terrestrial,9.2,38,1
2000,ROIS,LEFL,1,10.0553,terrestrial,9.2,38,1
2000,ROIS,MODO,2,263.0432,terrestrial,9.2,38,1
2000,ROIS,NOCA,1,42.03118,terrestrial,9.2,38,1
2000,ROIS,NOFL,1,127.1227,terrestrial,9.2,38,1
2000,ROIS,REVI,4,69.14016,terrestrial,9.2,38,1
2000,ROIS,RWBL,29,1682.57797,terrestrial,9.2,38,1
2000,ROIS,SOSP,11.5,237.872785,terrestrial,9.2,38,1
2000,ROIS,SWSP,3.5,57.421315,terrestrial,9.2,38,1
2000,ROIS,TRES,10,215.4865,terrestrial,9.2,38,1
2000,ROIS,WAVI,6.5,87.568065,terrestrial,9.2,38,1
2000,ROIS,YEWA,22,214.123404,terrestrial,9.2,38,1
2001,ROIS,AGOL,1,12.83646,terrestrial,9.2,38,2
2001,ROIS,AMRE,4,33.168068,terrestrial,9.2,38,2
2001,ROIS,AMRO,1.5,117.13602,terrestrial,9.2,38,2
2001,ROIS,AMWO,1,161.1656,terrestrial,9.2,38,2
2001,ROIS,BAOR,3,102.35748,terrestrial,9.2,38,2
2001,ROIS,BCCH,2,21.52394,terrestrial,9.2,38,2
2001,ROIS,BGGN,1,6.024779,terrestrial,9.2,38,2
2001,ROIS,BHCO,2,92.66916,terrestrial,9.2,38,2
2001,ROIS,COGR,1,110.557,terrestrial,9.2,38,2
2001,ROIS,COYE,8.5,88.873195,terrestrial,9.2,38,2
2001,ROIS,EAKI,3,118.5135,terrestrial,9.2,38,2
2001,ROIS,EAWP,10.5,148.05,terrestrial,9.2,38,2
2001,ROIS,EUST,2,154.13542,terrestrial,9.2,38,2
2001,ROIS,GCFL,1,34.70416,terrestrial,9.2,38,2
2001,ROIS,GRCA,4,142.7394,terrestrial,9.2,38,2
2001,ROIS,NHWR,8.5,90.721775,terrestrial,9.2,38,2
2001,ROIS,MODO,1.5,197.2824,terrestrial,9.2,38,2
2001,ROIS,NOCA,1,42.03118,terrestrial,9.2,38,2
2001,ROIS,NOFL,1,127.1227,terrestrial,9.2,38,2
2001,ROIS,RBWO,1,72.54439,terrestrial,9.2,38,2
2001,ROIS,REVI,4,69.14016,terrestrial,9.2,38,2
2001,ROIS,RWBL,26,1508.51818,terrestrial,9.2,38,2
2001,ROIS,SOSP,8.5,175.819015,terrestrial,9.2,38,2
2001,ROIS,SWSP,2,32.81218,terrestrial,9.2,38,2
2001,ROIS,TRES,8,172.3892,terrestrial,9.2,38,2
2001,ROIS,WAVI,6,80.83206,terrestrial,9.2,38,2
2001,ROIS,YEWA,17.5,170.325435,terrestrial,9.2,38,2
2005,ROIS,AGOL,1,12.83646,terrestrial,9.2,102,2
2005,ROIS,AMRE,1,8.292017,terrestrial,9.2,102,2
2005,ROIS,AMRO,5,390.4534,terrestrial,9.2,102,2
2005,ROIS,AMWO,2,322.3312,terrestrial,9.2,102,2
2005,ROIS,BAOR,4,136.47664,terrestrial,9.2,102,2
2005,ROIS,BCCH,2,21.52394,terrestrial,9.2,102,2
2005,ROIS,BGGN,1,6.024779,terrestrial,9.2,102,2
2005,ROIS,BHCO,3,139.00374,terrestrial,9.2,102,2
2005,ROIS,BLJA,1,85.45703,terrestrial,9.2,102,2
2005,ROIS,COGR,2,221.114,terrestrial,9.2,102,2
2005,ROIS,COYE,9,94.10103,terrestrial,9.2,102,2
2005,ROIS,DOWO,3,80.727,terrestrial,9.2,102,2
2005,ROIS,EAKI,4,158.018,terrestrial,9.2,102,2
2005,ROIS,EAWP,10,141,terrestrial,9.2,102,2
2005,ROIS,EUST,3,231.20313,terrestrial,9.2,102,2
2005,ROIS,GCFL,2.5,86.7604,terrestrial,9.2,102,2
2005,ROIS,GRCA,5,178.42425,terrestrial,9.2,102,2
2005,ROIS,NHWR,12.5,133.414375,terrestrial,9.2,102,2
2005,ROIS,INBU,2,28.524,terrestrial,9.2,102,2
2005,ROIS,MODO,3,394.5648,terrestrial,9.2,102,2
2005,ROIS,NOCA,1,42.03118,terrestrial,9.2,102,2
2005,ROIS,NOFL,1,127.1227,terrestrial,9.2,102,2
2005,ROIS,RBWO,0.5,36.272195,terrestrial,9.2,102,2
2005,ROIS,REVI,5,86.4252,terrestrial,9.2,102,2
2005,ROIS,RWBL,14.5,841.288985,terrestrial,9.2,102,2
2005,ROIS,SOSP,10.5,217.188195,terrestrial,9.2,102,2
2005,ROIS,TRES,4.5,96.968925,terrestrial,9.2,102,2
2005,ROIS,WAVI,5,67.36005,terrestrial,9.2,102,2
2005,ROIS,WIFL,1,13.4,terrestrial,9.2,102,2
2005,ROIS,YEWA,18,175.191876,terrestrial,9.2,102,2
2009,ROIS,AMRE,3,24.876051,terrestrial,9.2,376,6
2009,ROIS,AMRO,3,234.27204,terrestrial,9.2,376,6
2009,ROIS,AMWO,1,161.1656,terrestrial,9.2,376,6
2009,ROIS,BAOR,5,170.5958,terrestrial,9.2,376,6
2009,ROIS,BCCH,1,10.76197,terrestrial,9.2,376,6
2009,ROIS,BHCO,1,46.33458,terrestrial,9.2,376,6
2009,ROIS,COGR,3,331.671,terrestrial,9.2,376,6
2009,ROIS,COYE,4,41.82268,terrestrial,9.2,376,6
2009,ROIS,DOWO,2,53.818,terrestrial,9.2,376,6
2009,ROIS,EABL,1,29.20439,terrestrial,9.2,376,6
2009,ROIS,EAKI,2,79.009,terrestrial,9.2,376,6
2009,ROIS,EAWP,4,56.4,terrestrial,9.2,376,6
2009,ROIS,GCFL,1,34.70416,terrestrial,9.2,376,6
2009,ROIS,GRCA,4,142.7394,terrestrial,9.2,376,6
2009,ROIS,NHWR,8,85.3852,terrestrial,9.2,376,6
2009,ROIS,INBU,1,14.262,terrestrial,9.2,376,6
2009,ROIS,LEFL,2,20.1106,terrestrial,9.2,376,6
2009,ROIS,MODO,2,263.0432,terrestrial,9.2,376,6
2009,ROIS,NOCA,2,84.06236,terrestrial,9.2,376,6
2009,ROIS,NOFL,1,127.1227,terrestrial,9.2,376,6
2009,ROIS,OROR,1,21.17054,terrestrial,9.2,376,6
2009,ROIS,REVI,3,51.85512,terrestrial,9.2,376,6
2009,ROIS,RWBL,7.5,435.149475,terrestrial,9.2,376,6
2009,ROIS,SOSP,7,144.79213,terrestrial,9.2,376,6
2009,ROIS,SWSP,0.5,8.203045,terrestrial,9.2,376,6
2009,ROIS,TRES,5,107.74325,terrestrial,9.2,376,6
2009,ROIS,WAVI,2,26.94402,terrestrial,9.2,376,6
2009,ROIS,WIFL,1,13.4,terrestrial,9.2,376,6
2009,ROIS,YBCU,1,58.38191,terrestrial,9.2,376,6
2009,ROIS,YEWA,16,155.726112,terrestrial,9.2,376,6
2010,ROIS,AMRE,1,8.292017,terrestrial,9.2,377,21
2010,ROIS,AMRO,3,234.27204,terrestrial,9.2,377,21
2010,ROIS,BAOR,3,102.35748,terrestrial,9.2,377,21
2010,ROIS,BBCU,1,50.84645,terrestrial,9.2,377,21
2010,ROIS,BCCH,2,21.52394,terrestrial,9.2,377,21
2010,ROIS,BHCO,1,46.33458,terrestrial,9.2,377,21
2010,ROIS,BLJA,1,85.45703,terrestrial,9.2,377,21
2010,ROIS,CEDW,2,66.208,terrestrial,9.2,377,21
2010,ROIS,COGR,2,221.114,terrestrial,9.2,377,21
2010,ROIS,COYE,8,83.64536,terrestrial,9.2,377,21
2010,ROIS,DOWO,3,80.727,terrestrial,9.2,377,21
2010,ROIS,EAKI,2,79.009,terrestrial,9.2,377,21
2010,ROIS,EASO,1,152.3,terrestrial,9.2,377,21
2010,ROIS,EATO,1,38.94404,terrestrial,9.2,377,21
2010,ROIS,EAWP,6,84.6,terrestrial,9.2,377,21
2010,ROIS,EUST,4,308.27084,terrestrial,9.2,377,21
2010,ROIS,GCFL,2.5,86.7604,terrestrial,9.2,377,21
2010,ROIS,GRCA,6,214.1091,terrestrial,9.2,377,21
2010,ROIS,NHWR,8.5,90.721775,terrestrial,9.2,377,21
2010,ROIS,MODO,0.25,32.8804,terrestrial,9.2,377,21
2010,ROIS,NOCA,2,84.06236,terrestrial,9.2,377,21
2010,ROIS,NOFL,2,254.2454,terrestrial,9.2,377,21
2010,ROIS,RWBL,8,464.15944,terrestrial,9.2,377,21
2010,ROIS,SOSP,6.5,134.449835,terrestrial,9.2,377,21
2010,ROIS,TRES,7,150.84055,terrestrial,9.2,377,21
2010,ROIS,WAVI,6,80.83206,terrestrial,9.2,377,21
2010,ROIS,WIFL,1,13.4,terrestrial,9.2,377,21
2010,ROIS,YEWA,12,116.794584,terrestrial,9.2,377,21
2016,ROIS,AGOL,1,12.83646,terrestrial,9.2,820,12
2016,ROIS,AMRE,6,49.752102,terrestrial,9.2,820,12
2016,ROIS,AMRO,3.5,273.31738,terrestrial,9.2,820,12
2016,ROIS,AMWO,2,322.3312,terrestrial,9.2,820,12
2016,ROIS,BAOR,3,102.35748,terrestrial,9.2,820,12
2016,ROIS,BCCH,4,43.04788,terrestrial,9.2,820,12
2016,ROIS,BGGN,3,18.074337,terrestrial,9.2,820,12
2016,ROIS,BHCO,3,139.00374,terrestrial,9.2,820,12
2016,ROIS,BRTH,2,136.18892,terrestrial,9.2,820,12
2016,ROIS,CHSW,1,22.875,terrestrial,9.2,820,12
2016,ROIS,COGR,0.25,27.63925,terrestrial,9.2,820,12
2016,ROIS,COYE,9.5,99.328865,terrestrial,9.2,820,12
2016,ROIS,DOWO,0.5,13.4545,terrestrial,9.2,820,12
2016,ROIS,EAKI,4,158.018,terrestrial,9.2,820,12
2016,ROIS,EAWP,7,98.7,terrestrial,9.2,820,12
2016,ROIS,EUST,2,154.13542,terrestrial,9.2,820,12
2016,ROIS,GCFL,2,69.40832,terrestrial,9.2,820,12
2016,ROIS,GRCA,6,214.1091,terrestrial,9.2,820,12
2016,ROIS,NHWR,13.5,144.087525,terrestrial,9.2,820,12
2016,ROIS,INBU,2,28.524,terrestrial,9.2,820,12
2016,ROIS,LEFL,3,30.1659,terrestrial,9.2,820,12
2016,ROIS,MAWR,1,11.519512,terrestrial,9.2,820,12
2016,ROIS,MODO,3,394.5648,terrestrial,9.2,820,12
2016,ROIS,NOCA,1,42.03118,terrestrial,9.2,820,12
2016,ROIS,NOFL,2,254.2454,terrestrial,9.2,820,12
2016,ROIS,OROR,0.25,5.292635,terrestrial,9.2,820,12
2016,ROIS,REVI,6.5,112.35276,terrestrial,9.2,820,12
2016,ROIS,RWBL,15,870.29895,terrestrial,9.2,820,12
2016,ROIS,SOSP,4.5,93.080655,terrestrial,9.2,820,12
2016,ROIS,TRES,4,86.1946,terrestrial,9.2,820,12
2016,ROIS,WAVI,8.5,114.512085,terrestrial,9.2,820,12
2016,ROIS,WBNU,2,41.35,terrestrial,9.2,820,12
2016,ROIS,YBCU,1,58.38191,terrestrial,9.2,820,12
2016,ROIS,YEWA,46,447.712572,terrestrial,9.2,820,12
2019,ROIS,AMRE,2,16.584034,terrestrial,9.2,459,7
2019,ROIS,AMRO,2,156.18136,terrestrial,9.2,459,7
2019,ROIS,AMWO,2,322.3312,terrestrial,9.2,459,7
2019,ROIS,BAEA,1,4897.5,terrestrial,9.2,459,7
2019,ROIS,BAOR,3,102.35748,terrestrial,9.2,459,7
2019,ROIS,BBCU,1,50.84645,terrestrial,9.2,459,7
2019,ROIS,BGGN,1,6.024779,terrestrial,9.2,459,7
2019,ROIS,BLJA,0.5,42.728515,terrestrial,9.2,459,7
2019,ROIS,COGR,3,331.671,terrestrial,9.2,459,7
2019,ROIS,COYE,10,104.5567,terrestrial,9.2,459,7
2019,ROIS,DOWO,1,26.909,terrestrial,9.2,459,7
2019,ROIS,EAKI,6,237.027,terrestrial,9.2,459,7
2019,ROIS,EAWP,4,56.4,terrestrial,9.2,459,7
2019,ROIS,EUST,4,308.27084,terrestrial,9.2,459,7
2019,ROIS,GCFL,2,69.40832,terrestrial,9.2,459,7
2019,ROIS,GRCA,6,214.1091,terrestrial,9.2,459,7
2019,ROIS,GRHE,1,241,terrestrial,9.2,459,7
2019,ROIS,NHWR,14.5,154.760675,terrestrial,9.2,459,7
2019,ROIS,INBU,3,42.786,terrestrial,9.2,459,7
2019,ROIS,LEBI,1,92.42,terrestrial,9.2,459,7
2019,ROIS,LEFL,1,10.0553,terrestrial,9.2,459,7
2019,ROIS,MAWR,4,46.078048,terrestrial,9.2,459,7
2019,ROIS,MODO,2,263.0432,terrestrial,9.2,459,7
2019,ROIS,NOCA,1.5,63.04677,terrestrial,9.2,459,7
2019,ROIS,NOFL,2,254.2454,terrestrial,9.2,459,7
2019,ROIS,OROR,1,21.17054,terrestrial,9.2,459,7
2019,ROIS,RBWO,2,145.08878,terrestrial,9.2,459,7
2019,ROIS,REVI,6,103.71024,terrestrial,9.2,459,7
2019,ROIS,RWBL,24,1392.47832,terrestrial,9.2,459,7
2019,ROIS,SOSP,4,82.73836,terrestrial,9.2,459,7
2019,ROIS,TRES,4,86.1946,terrestrial,9.2,459,7
2019,ROIS,WAVI,15,202.08015,terrestrial,9.2,459,7
2019,ROIS,WBNU,1,20.675,terrestrial,9.2,459,7
2019,ROIS,WIFL,0.5,6.7,terrestrial,9.2,459,7
2019,ROIS,WODU,3,1972.5,terrestrial,9.2,459,7
2019,ROIS,YEWA,35,340.65087,terrestrial,9.2,459,7
2021,ROIS,AMRE,1,8.292017,terrestrial,9.2,519,16
2021,ROIS,AMRO,6,468.54408,terrestrial,9.2,519,16
2021,ROIS,AMWO,1,161.1656,terrestrial,9.2,519,16
2021,ROIS,BAEA,1,4897.5,terrestrial,9.2,519,16
2021,ROIS,BAOR,5.5,187.65538,terrestrial,9.2,519,16
2021,ROIS,BCCH,3,32.28591,terrestrial,9.2,519,16
2021,ROIS,BGGN,4,24.099116,terrestrial,9.2,519,16
2021,ROIS,BHCO,1,46.33458,terrestrial,9.2,519,16
2021,ROIS,BLJA,0.5,42.728515,terrestrial,9.2,519,16
2021,ROIS,COGR,4,442.228,terrestrial,9.2,519,16
2021,ROIS,COYE,9.5,99.328865,terrestrial,9.2,519,16
2021,ROIS,DOWO,1,26.909,terrestrial,9.2,519,16
2021,ROIS,EAKI,8.5,335.78825,terrestrial,9.2,519,16
2021,ROIS,EASO,1,152.3,terrestrial,9.2,519,16
2021,ROIS,EAWP,9,126.9,terrestrial,9.2,519,16
2021,ROIS,EUST,9,693.60939,terrestrial,9.2,519,16
2021,ROIS,GCFL,2,69.40832,terrestrial,9.2,519,16
2021,ROIS,GRCA,3,107.05455,terrestrial,9.2,519,16
2021,ROIS,NHWR,18,192.1167,terrestrial,9.2,519,16
2021,ROIS,MALL,1,1113,terrestrial,9.2,519,16
2021,ROIS,MODO,2,263.0432,terrestrial,9.2,519,16
2021,ROIS,NOCA,1,42.03118,terrestrial,9.2,519,16
2021,ROIS,NOFL,2,254.2454,terrestrial,9.2,519,16
2021,ROIS,OROR,1,21.17054,terrestrial,9.2,519,16
2021,ROIS,REVI,5,86.4252,terrestrial,9.2,519,16
2021,ROIS,RWBL,39.5,2291.787235,terrestrial,9.2,519,16
2021,ROIS,SOSP,1,20.68459,terrestrial,9.2,519,16
2021,ROIS,TRES,7,150.84055,terrestrial,9.2,519,16
2021,ROIS,VIRA,1,81.28333,terrestrial,9.2,519,16
2021,ROIS,WAVI,16.5,222.288165,terrestrial,9.2,519,16
2021,ROIS,WBNU,2,41.35,terrestrial,9.2,519,16
2021,ROIS,WIFL,1,13.4,terrestrial,9.2,519,16
2021,ROIS,WODU,0.5,328.75,terrestrial,9.2,519,16
2021,ROIS,YBCU,2,116.76382,terrestrial,9.2,519,16
2021,ROIS,YEWA,42.5,413.647485,terrestrial,9.2,519,16
1994,ROMS,AMRE,1,8.292017,terrestrial,7.9,632,0
1994,ROMS,AMRO,1.5,117.13602,terrestrial,7.9,632,0
1994,ROMS,BAOR,6,204.71496,terrestrial,7.9,632,0
1994,ROMS,BCCH,1,10.76197,terrestrial,7.9,632,0
1994,ROMS,BHCO,2,92.66916,terrestrial,7.9,632,0
1994,ROMS,BLJA,1,85.45703,terrestrial,7.9,632,0
1994,ROMS,CEDW,1,33.104,terrestrial,7.9,632,0
1994,ROMS,COGR,2,221.114,terrestrial,7.9,632,0
1994,ROMS,COYE,7.5,78.417525,terrestrial,7.9,632,0
1994,ROMS,DOWO,1,26.909,terrestrial,7.9,632,0
1994,ROMS,EAKI,2,79.009,terrestrial,7.9,632,0
1994,ROMS,EAWP,13,183.3,terrestrial,7.9,632,0
1994,ROMS,EUST,2,154.13542,terrestrial,7.9,632,0
1994,ROMS,GCFL,2,69.40832,terrestrial,7.9,632,0
1994,ROMS,GHOW,0.5,752.5,terrestrial,7.9,632,0
1994,ROMS,NHWR,12,128.0778,terrestrial,7.9,632,0
1994,ROMS,NOCA,1,42.03118,terrestrial,7.9,632,0
1994,ROMS,NOFL,1,127.1227,terrestrial,7.9,632,0
1994,ROMS,REVI,1,17.28504,terrestrial,7.9,632,0
1994,ROMS,RHWO,1,70.78197,terrestrial,7.9,632,0
1994,ROMS,RWBL,12.5,725.249125,terrestrial,7.9,632,0
1994,ROMS,SOSP,8,165.47672,terrestrial,7.9,632,0
1994,ROMS,TRES,7,150.84055,terrestrial,7.9,632,0
1994,ROMS,WAVI,3,40.41603,terrestrial,7.9,632,0
1994,ROMS,WBNU,1,20.675,terrestrial,7.9,632,0
1994,ROMS,YBCU,1,58.38191,terrestrial,7.9,632,0
1994,ROMS,YEWA,6,58.397292,terrestrial,7.9,632,0
1998,ROMS,AMRE,1,8.292017,terrestrial,7.9,569,0
1998,ROMS,AMWO,1,161.1656,terrestrial,7.9,569,0
1998,ROMS,BAOR,5,170.5958,terrestrial,7.9,569,0
1998,ROMS,BCCH,3,32.28591,terrestrial,7.9,569,0
1998,ROMS,BHCO,1,46.33458,terrestrial,7.9,569,0
1998,ROMS,BLJA,2,170.91406,terrestrial,7.9,569,0
1998,ROMS,COGR,2,221.114,terrestrial,7.9,569,0
1998,ROMS,COYE,7,73.18969,terrestrial,7.9,569,0
1998,ROMS,DOWO,1,26.909,terrestrial,7.9,569,0
1998,ROMS,EAKI,5.5,217.27475,terrestrial,7.9,569,0
1998,ROMS,EAWP,8.5,119.85,terrestrial,7.9,569,0
1998,ROMS,EUST,4,308.27084,terrestrial,7.9,569,0
1998,ROMS,GCFL,3.5,121.46456,terrestrial,7.9,569,0
1998,ROMS,GHOW,0.5,752.5,terrestrial,7.9,569,0
1998,ROMS,NHWR,14.5,154.760675,terrestrial,7.9,569,0
1998,ROMS,NOFL,2,254.2454,terrestrial,7.9,569,0
1998,ROMS,RBWO,1,72.54439,terrestrial,7.9,569,0
1998,ROMS,REVI,2,34.57008,terrestrial,7.9,569,0
1998,ROMS,RTHU,1,3.2,terrestrial,7.9,569,0
1998,ROMS,RWBL,5.5,319.109615,terrestrial,7.9,569,0
1998,ROMS,SOSP,5.5,113.765245,terrestrial,7.9,569,0
1998,ROMS,TRES,7,150.84055,terrestrial,7.9,569,0
1998,ROMS,WAVI,6,80.83206,terrestrial,7.9,569,0
1998,ROMS,WBNU,1,20.675,terrestrial,7.9,569,0
1998,ROMS,YEWA,8,77.863056,terrestrial,7.9,569,0
1999,ROMS,AMWO,1,161.1656,terrestrial,7.9,973,0
1999,ROMS,BAOR,10.5,358.25118,terrestrial,7.9,973,0
1999,ROMS,BCCH,1,10.76197,terrestrial,7.9,973,0
1999,ROMS,BGGN,1,6.024779,terrestrial,7.9,973,0
1999,ROMS,BHCO,1,46.33458,terrestrial,7.9,973,0
1999,ROMS,BLJA,2,170.91406,terrestrial,7.9,973,0
1999,ROMS,COGR,2,221.114,terrestrial,7.9,973,0
1999,ROMS,COYE,4.5,47.050515,terrestrial,7.9,973,0
1999,ROMS,EAKI,6,237.027,terrestrial,7.9,973,0
1999,ROMS,EATO,2,77.88808,terrestrial,7.9,973,0
1999,ROMS,EAWP,10,141,terrestrial,7.9,973,0
1999,ROMS,EUST,4,308.27084,terrestrial,7.9,973,0
1999,ROMS,GCFL,3,104.11248,terrestrial,7.9,973,0
1999,ROMS,NHWR,14,149.4241,terrestrial,7.9,973,0
1999,ROMS,NOFL,1,127.1227,terrestrial,7.9,973,0
1999,ROMS,RBWO,1,72.54439,terrestrial,7.9,973,0
1999,ROMS,REVI,2,34.57008,terrestrial,7.9,973,0
1999,ROMS,RWBL,8,464.15944,terrestrial,7.9,973,0
1999,ROMS,SOSP,7,144.79213,terrestrial,7.9,973,0
1999,ROMS,TRES,8,172.3892,terrestrial,7.9,973,0
1999,ROMS,WAVI,6,80.83206,terrestrial,7.9,973,0
1999,ROMS,YEWA,5,48.66441,terrestrial,7.9,973,0
2004,ROMS,AMRO,4,312.36272,terrestrial,7.9,1468,10
2004,ROMS,BAOR,9,307.07244,terrestrial,7.9,1468,10
2004,ROMS,BCCH,3.5,37.666895,terrestrial,7.9,1468,10
2004,ROMS,BGGN,1,6.024779,terrestrial,7.9,1468,10
2004,ROMS,BHCO,2,92.66916,terrestrial,7.9,1468,10
2004,ROMS,BLJA,3.5,299.099605,terrestrial,7.9,1468,10
2004,ROMS,COGR,3,331.671,terrestrial,7.9,1468,10
2004,ROMS,COYE,14,146.37938,terrestrial,7.9,1468,10
2004,ROMS,CSWA,1,9.77,terrestrial,7.9,1468,10
2004,ROMS,DOWO,1.5,40.3635,terrestrial,7.9,1468,10
2004,ROMS,EAKI,7,276.5315,terrestrial,7.9,1468,10
2004,ROMS,EATO,2,77.88808,terrestrial,7.9,1468,10
2004,ROMS,EAWP,10.5,148.05,terrestrial,7.9,1468,10
2004,ROMS,EUST,5,385.33855,terrestrial,7.9,1468,10
2004,ROMS,FISP,4,48.14072,terrestrial,7.9,1468,10
2004,ROMS,GCFL,3,104.11248,terrestrial,7.9,1468,10
2004,ROMS,GRCA,8,285.4788,terrestrial,7.9,1468,10
2004,ROMS,HAWO,1,69.54706,terrestrial,7.9,1468,10
2004,ROMS,NHWR,18.5,197.453275,terrestrial,7.9,1468,10
2004,ROMS,INBU,6,85.572,terrestrial,7.9,1468,10
2004,ROMS,NOCA,2,84.06236,terrestrial,7.9,1468,10
2004,ROMS,NOFL,3,381.3681,terrestrial,7.9,1468,10
2004,ROMS,RBWO,2,145.08878,terrestrial,7.9,1468,10
2004,ROMS,REVI,3,51.85512,terrestrial,7.9,1468,10
2004,ROMS,RTHU,1,3.2,terrestrial,7.9,1468,10
2004,ROMS,RWBL,10,580.1993,terrestrial,7.9,1468,10
2004,ROMS,SOSP,11.5,237.872785,terrestrial,7.9,1468,10
2004,ROMS,TRES,12,258.5838,terrestrial,7.9,1468,10
2004,ROMS,WAVI,7,94.30407,terrestrial,7.9,1468,10
2004,ROMS,WBNU,3,62.025,terrestrial,7.9,1468,10
2004,ROMS,YBCU,1,58.38191,terrestrial,7.9,1468,10
2004,ROMS,YEWA,12,116.794584,terrestrial,7.9,1468,10
2005,ROMS,AMRO,3,234.27204,terrestrial,7.9,1568,14
2005,ROMS,AMWO,1,161.1656,terrestrial,7.9,1568,14
2005,ROMS,BAOR,8.5,290.01286,terrestrial,7.9,1568,14
2005,ROMS,BCCH,3,32.28591,terrestrial,7.9,1568,14
2005,ROMS,BGGN,1,6.024779,terrestrial,7.9,1568,14
2005,ROMS,BHCO,5,231.6729,terrestrial,7.9,1568,14
2005,ROMS,BLJA,3,256.37109,terrestrial,7.9,1568,14
2005,ROMS,CHSW,1,22.875,terrestrial,7.9,1568,14
2005,ROMS,COGR,3,331.671,terrestrial,7.9,1568,14
2005,ROMS,COYE,7.5,78.417525,terrestrial,7.9,1568,14
2005,ROMS,DOWO,4,107.636,terrestrial,7.9,1568,14
2005,ROMS,EAKI,6,237.027,terrestrial,7.9,1568,14
2005,ROMS,EATO,2,77.88808,terrestrial,7.9,1568,14
2005,ROMS,EAWP,11.5,162.15,terrestrial,7.9,1568,14
2005,ROMS,EUST,2,154.13542,terrestrial,7.9,1568,14
2005,ROMS,FISP,5,60.1759,terrestrial,7.9,1568,14
2005,ROMS,GCFL,3,104.11248,terrestrial,7.9,1568,14
2005,ROMS,GRCA,8,285.4788,terrestrial,7.9,1568,14
2005,ROMS,NHWR,18.5,197.453275,terrestrial,7.9,1568,14
2005,ROMS,INBU,3,42.786,terrestrial,7.9,1568,14
2005,ROMS,MODO,5,657.608,terrestrial,7.9,1568,14
2005,ROMS,NOCA,2,84.06236,terrestrial,7.9,1568,14
2005,ROMS,NOFL,1.5,190.68405,terrestrial,7.9,1568,14
2005,ROMS,RBWO,2,145.08878,terrestrial,7.9,1568,14
2005,ROMS,RWBL,12,696.23916,terrestrial,7.9,1568,14
2005,ROMS,SOSP,10.5,217.188195,terrestrial,7.9,1568,14
2005,ROMS,TRES,7,150.84055,terrestrial,7.9,1568,14
2005,ROMS,WAVI,6.5,87.568065,terrestrial,7.9,1568,14
2005,ROMS,WISN,0.5,56.03335,terrestrial,7.9,1568,14
2005,ROMS,YBCU,1,58.38191,terrestrial,7.9,1568,14
2005,ROMS,YEWA,16.5,160.592553,terrestrial,7.9,1568,14
2009,ROMS,AMRO,3,234.27204,terrestrial,7.9,1348,24
2009,ROMS,BAOR,6,204.71496,terrestrial,7.9,1348,24
2009,ROMS,BCCH,1,10.76197,terrestrial,7.9,1348,24
2009,ROMS,BHCO,2,92.66916,terrestrial,7.9,1348,24
2009,ROMS,BLJA,1,85.45703,terrestrial,7.9,1348,24
2009,ROMS,CEDW,1,33.104,terrestrial,7.9,1348,24
2009,ROMS,CHSW,1,22.875,terrestrial,7.9,1348,24
2009,ROMS,COGR,2,221.114,terrestrial,7.9,1348,24
2009,ROMS,COYE,5,52.27835,terrestrial,7.9,1348,24
2009,ROMS,EAKI,2.5,98.76125,terrestrial,7.9,1348,24
2009,ROMS,EATO,1,38.94404,terrestrial,7.9,1348,24
2009,ROMS,EAWP,5,70.5,terrestrial,7.9,1348,24
2009,ROMS,EUST,1,77.06771,terrestrial,7.9,1348,24
2009,ROMS,GRCA,6.5,231.951525,terrestrial,7.9,1348,24
2009,ROMS,NHWR,11,117.40465,terrestrial,7.9,1348,24
2009,ROMS,NOFL,1,127.1227,terrestrial,7.9,1348,24
2009,ROMS,NSWO,0.25,26.0625,terrestrial,7.9,1348,24
2009,ROMS,REVI,1,17.28504,terrestrial,7.9,1348,24
2009,ROMS,RTHU,2,6.4,terrestrial,7.9,1348,24
2009,ROMS,RWBL,9.5,551.189335,terrestrial,7.9,1348,24
